id,xcenter,ycenter,aperture_sum,residual_flux
1,2763.5499999999315,1269.0399999994856,85.21406373528605,55.68347448910522
2,2758.2999999999465,1271.15999999947,81.12104752285046,42.73543433635072
3,2755.9599999991674,1275.429999997264,91.25017183280293,64.23027021415375
4,2766.1100000004385,1289.3600000002348,9.247381979488273,4.669253019732349
5,2485.8399999999237,1392.169999999935,2.6816525994791105,2.8789367986893164
6,2648.970000000528,1406.6300000004408,7.99153366413558,6.829733186002308
7,2581.5899999989897,1600.2899999990213,4.255902054250499,3.812418649180863
8,2560.229999999939,1606.9299999997934,5.5808167789209415,3.3458700626593436
9,2880.1099999996914,1653.4199999994626,4.798675209837287,5.504594649049711
10,3405.9999999998863,1667.369999999752,5.362059181549772,6.3669825042284005
11,3567.9500000002195,1679.0799999996839,3.6315206806193023,4.846218778470762
12,2948.22999999976,1728.8499999996754,6.464373152284258,6.421390009269536
13,3582.370000000124,1753.770000000385,9.582350896496694,10.17465684073673
14,4010.659999999603,1754.4800000013465,4.082450968206438,5.540091073110495
15,3774.93999999973,1784.1800000004164,12.593865730705456,13.029876035279031
16,2582.49000000063,1793.1100000013741,3.644738888479416,3.3277188762834196
17,2391.320000000241,1799.2400000002444,2.353105329045412,3.252135619139903
18,3529.929999999828,1826.7100000000705,2.922515464244446,3.893652073605134
19,2268.1599999994455,1854.6200000001866,10.009167897016727,9.363312292915555
20,3213.4499999999643,1871.1200000000927,3.581822383478251,4.424613374454481
21,2302.9900000003677,1874.7000000007813,3.9387802919162156,3.3121725467541996
22,3980.32999999991,1890.6400000002297,3.3884993094419515,4.459235033082674
23,2308.1000000007225,1921.2600000013128,9.567623070449654,7.834171787394377
24,3585.4599999998372,1924.6799999998411,3.2620305698327563,4.320464580234887
25,3495.31999999976,1937.3399999990029,24.19427440268894,22.301332186001808
26,3807.6299999997705,1944.4300000018668,1.5830185144878361,2.908989672451746
27,2742.3000000001857,1971.1600000003843,4.354252360462913,4.081534259265047
28,2855.820000000207,1977.8199999995913,13.78100498726941,13.593873609227815
29,4169.510000000045,2000.830000000431,52.64639970884674,52.25614728156385
30,2220.2099999996663,2020.8200000002084,4.2396944203317535,2.7639230726000847
31,2881.599999999835,2024.4600000006128,4.778951509665996,5.753300640315376
32,5181.350000000351,2045.9299999996192,3.154825545262918,3.945223751995098
33,2607.7300000001032,2063.5200000005325,9.499516448508086,8.970987927665158
34,2554.839999999455,2066.8499999998257,4.430653697988445,3.8635374241650036
35,3121.690000000268,2105.7300000000123,13.854104036761909,13.48741802599486
36,2138.0699999996878,2122.879999999678,20.930657172269434,17.996435614118134
37,5149.259999999659,2132.140000000578,4.566317835684356,5.411558383505889
38,2929.1399999993528,2194.5999999995383,2.248983282439592,3.553328157547729
39,3507.5400000000477,2197.8999999998578,4.474777626358022,5.63643237444391
40,3294.6799999998143,2206.2500000000246,9.000332257769465,9.803675955321872
41,5181.070000000362,2232.1499999988937,5.4550731247860575,6.428703623261523
42,4805.790000000629,2233.409999997778,7.689841564382243,8.449867321339978
43,5245.109999999939,2241.8599999999333,9.02488123382144,10.079047783449557
44,5631.019999999638,2262.770000000263,7.952762210954216,8.651876436142159
45,3274.059999999704,2270.9199999989814,4.006849188667204,4.965239170439689
46,3627.370000000234,2301.2599999998693,2.7698001573181705,4.015647783621093
47,5340.320000000844,2311.0999999981077,3.837189567229012,4.294613621919805
48,5397.779999999829,2348.620000000348,15.24283357047515,15.049093120613472
49,3037.759999999791,2348.8400000001902,8.059893239286561,8.58097866700907
50,3874.899999999932,2372.2799999997023,10.258182893961083,10.907007355715663
51,3070.9799999995967,2378.8200000005654,3.078974764973124,4.417310319289486
52,4091.709999999868,2405.700000000231,2.3111910108635616,3.543143115642237
53,2394.2199999995682,2411.500000000444,3.160966517826472,3.6289536602836976
54,5288.480000000094,2419.9299999991144,13.069600881182138,11.524687390499828
55,5728.240000000806,2420.7000000010594,5.04419880778472,3.8364874194263265
56,3386.7799999995077,2422.58999999718,4.532150885447875,5.7615518951632
57,5306.689999999579,2433.399999999843,15.057246378828243,13.45103404588882
58,5272.269999999864,2436.369999999937,52.180551733533946,49.01269490205001
59,3647.819999999932,2446.780000000118,4.343775612261719,5.226979750287737
60,5236.289999999868,2485.370000000078,3.869512560877969,4.496831260819819
61,3996.5100000001557,2490.12000000041,2.66520534608499,3.922980506291861
62,5609.100000000055,2491.160000000499,4.936078550257859,4.316780456680743
63,5585.5499999997555,2515.0500000003267,5.632692638647081,5.914074913131112
64,2100.5800000004665,2516.9199999999373,5.625491491574298,3.501185480307879
65,2114.3700000010367,2565.5400000009604,7.688158224169752,5.816551485630924
66,3822.1500000002266,2570.4899999991453,2.847461926363996,3.6953610995793764
67,5873.200000000536,2570.7800000000316,6.831933699759772,6.801615749535452
68,5586.149999999701,2604.2799999999306,5.8749017583717915,6.682104704037372
69,5223.489999999845,2617.749999999474,1.84801830050386,2.83403613388726
70,4874.800000001422,2624.2799999996146,5.026187238372674,3.882014712434368
71,4884.559999998197,2638.100000000364,17.08606507776234,15.993147115582344
72,5569.689999999624,2696.3200000001625,3.6132857598977135,4.673026238068042
73,2042.8700000004008,2702.080000000172,5.015825643013538,4.296557368911418
74,4941.63000000049,2712.959999999009,21.231303505945743,20.906920989860478
75,5334.3599999996795,2749.9000000006836,2.2213776970726986,3.6221380022133562
76,2010.1200000008464,2769.650000001395,15.387856166143564,13.467297988443667
77,3607.8699999998757,2800.88000000027,4.24650183791069,4.734015098029092
78,1877.6600000008773,2833.1099999997896,8.056843544970443,7.473313611177895
79,3805.9700000000867,2838.9599999990696,4.2965116100181575,4.884487574217147
80,5908.110000000064,2853.4900000005964,4.638692736485207,5.379733421404201
81,5925.1200000000335,2890.0699999997896,10.53154002342969,10.47085856304901
82,3434.1200000002536,2895.290000000398,4.085131813388078,4.778842510731684
83,5937.690000000543,2928.8800000000983,2.1316266762472607,3.001914300934367
